outerWall	0	0.2602751233510624	0.5193363839332116	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.5011227840644491	0.07594661825278716	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	0	0.21643971047622582	0.5017174028311384	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.30308899704502734	0.29694963986867795	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.49967386074390163	0.005901450768708907	-54.385695	8.197325	54.385695	8.197325	-52.556504	16.211535
crit-Shield	1	0.36425269907653346	0.12639281465688512	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.3101306116717174	0.1862616583034633	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.5428173866587777	0.34512398569961156	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.06699709833523508	0.4321085977362038	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.3074942641864945	0.1695760810535596	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.3257709387208364	0.172154031355275	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.006395463022632069	0.4791403805693006	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.17961374917759607	0.33383329291620845	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.1491511943979152	0.3477512383199774	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.48901841025965104	0.30756831687660324	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.32043602031355833	0.12713613459692516	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.025786225409047195	0.7483700602999855	-0.2	87.353729	-0.2	95.735566	-50.0	87.353729
crit-Shield	0	0.46114252322555566	0.40819523869209656	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.40190059645017534	0.45779542094345366	-0.0	0.2	5.0	0.2	-0.0	50.0
crit-Shield	0	0.5142185333987188	0.19986545183501156	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.22253851164185057	0.4005869223427485	50.0	-74.534509	0.2	-74.534509	0.2	-82.545123
Floor	0	0.4876195461468397	0.4275560090825146	-52.556504	16.211535	52.556504	16.211535	-49.553288	23.863606
crit-Shield	1	0.4972246237318794	0.21595725230673987	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.12865205091117138	0.371606930292608	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.08374811213413312	0.4139710635249276	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.4825951166029952	0.2940914507851079	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.31522300347343635	0.1798218100578845	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.512730053340747	0.34642755389584656	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.06842573285391532	0.43155882076242874	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.5246478348766338	0.2910645525013826	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.5129924819723806	0.19564951845699063	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.2258073732564515	0.4091592231729696	50.0	-74.534509	0.2	-74.534509	0.2	-82.545123
crit-Shield	0	0.1350995543768545	0.3518282469929421	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.07739912075722188	0.42164348112092503	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.2986492192296688	0.17796722543322455	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.4353677602997126	0.10742728718778252	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.007440232657660573	0.6192037130498617	-0.0	0.2	5.0	0.2	0.0	50.0
crit-Shield	0	0.351405149444395	0.10681357895076357	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.27982251305690004	0.5652805640137336	-0.0	50.0	5.0	0.2	5.0	50.0
Floor	0	0.49848489867353124	0.0607349642954083	-54.385695	8.197325	54.385695	8.197325	-52.556504	16.211535
crit-Shield	1	0.4010795185587347	0.07959492374183698	0.0	50.0	20.0	0.0	20.0	50.0
