outerWall	0	0.5516041078840436	0.1429044667646344	50.0	-82.545123	0.2	-82.545123	0.2	-90.555737
crit-Shield	1	0.223049053320669	0.3419728038821932	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.49159197769812174	0.375367910548534	-52.556504	16.211535	52.556504	16.211535	-49.553288	23.863606
crit-Shield	1	0.5398763681195238	0.22240153091373535	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	0	0.1655671382366134	0.5101152350703347	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.16658824401176167	0.42249901760648506	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.4885179255181451	0.38904636415718763	-52.556504	16.211535	52.556504	16.211535	-49.553288	23.863606
crit-Shield	1	0.4937259288890226	0.2206865527103701	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.46902563968465516	0.026180613778985937	0.0	0.0	20.0	0.0	0.0	50.0
Floor	1	0.4728596923061437	0.1554434089816559	-34.291939	43.000732	34.291939	43.000732	-27.5	47.631397
outerWall	0	0.6141989049085642	0.1996425495697435	50.0	-82.545123	0.2	-82.545123	0.2	-90.555737
crit-Shield	1	0.4913513438479293	0.39049755886655274	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.10245049647169278	0.40407070247477034	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.1236827899780545	0.37288773709369116	-34.291939	43.000732	40.317853	37.409501	34.291939	43.000732
crit-Shield	1	0.5376761570613114	0.049813153377120174	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.4951496725348857	0.24045709141024327	-54.385695	8.197325	54.385695	8.197325	-52.556504	16.211535
crit-Shield	1	0.47291971992026405	0.5006278150799328	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.4517091295697574	0.3574375001176252	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.014650273507033861	0.3859555803814307	-0.2	87.353729	-0.2	95.735566	-50.0	87.353729
Floor	0	0.48011370504838585	0.3785941521357586	-40.317853	37.409501	40.317853	37.409501	-34.291939	43.000732
crit-Shield	1	0.5535901250253914	0.059797633410212166	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.4523695186726414	0.2012091840119941	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.012872887862923031	0.21022507493789988	-0.2	87.353729	-0.2	95.735566	-50.0	87.353729
crit-Shield	0	0.47734198779143694	0.09628684583574713	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.255623292240694	0.6584201875174969	50.0	-74.534509	0.2	-74.534509	0.2	-82.545123
