outerWall	0	0.3186367008875878	0.5124653246142447	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.5860236928193306	0.33330305218306727	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.48415583815303814	0.2653573879813266	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.43918024671542377	0.17159889259074407	50.0	-74.534509	0.2	-82.545123	50.0	-82.545123
crit-Shield	0	0.2990951838598132	0.17540576599826627	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.3288914527596172	0.16670713058291253	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.5319870407327238	0.3499652020003717	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.5235399831548753	0.4158343915078994	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.016540113866683376	0.3188731381332129	50.0	-74.534509	0.2	-82.545123	50.0	-82.545123
Floor	0	0.48635340597133486	0.2293282983912117	-34.291939	43.000732	34.291939	43.000732	-27.5	47.631397
crit-Shield	1	0.5440883004553666	0.04416967446765044	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.15190156522414283	0.34775028488690485	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.22895616231139815	0.29596651315698025	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.11123739271658847	0.3880232656433446	-27.5	47.631397	34.291939	43.000732	27.5	47.631397
crit-Shield	1	0.5474128577506927	0.035344480814366655	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.28623817689208647	0.20224374700332565	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	0	0.7218911370994618	0.15386065105218197	50.0	-82.545123	0.2	-82.545123	0.2	-90.555737
crit-Shield	1	0.55079086227568	0.19019369472856926	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.44718846649674887	0.20972441622092347	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.02681918247429706	0.21982221087693302	-0.2	87.353729	-0.2	95.735566	-50.0	87.353729
outerWall	0	0.41709066356779034	0.5028250115742722	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.5985938787083768	0.04753504052452372	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.501432256342413	0.18915879134518285	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.1632109455195697	0.4899859565680508	50.0	-74.534509	0.2	-74.534509	0.2	-82.545123
crit-Shield	0	0.24307550058148777	0.29358464120165595	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.11470277876147252	0.8351809233217544	0.0	50.0	5.0	0.2	5.0	50.0
Floor	0	0.46164617146659986	0.5235058864690332	-40.317853	37.409501	40.317853	37.409501	-34.291939	43.000732
crit-Shield	1	0.504796624225354	0.056748493804913966	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	0	0.6165334749297294	0.20003411646370184	50.0	-82.545123	0.2	-82.545123	0.2	-90.555737
crit-Shield	1	0.49084315030683107	0.381675149583809	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.48424568029092996	0.12455033184150509	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.22450971422442445	0.6101509814518611	50.0	-74.534509	0.2	-74.534509	0.2	-82.545123
outerWall	0	0.2021767810678065	0.4960222929488799	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.2387251064730665	0.3687439111242613	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.26598530475435694	0.24325215977260498	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.2975334316748791	0.25341741138172263	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.2258956475906395	0.7522942549595637	-50.0	77.05203	-0.2	85.433867	-50.0	85.433867
crit-Shield	0	0.4561475173261354	0.5398463197834329	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.002706058085357349	0.5910660070221098	-0.2	87.353729	-0.2	95.735566	-50.0	87.353729
outerWall	0	0.1542198177165547	0.5261936475432901	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.1822010628968803	0.3859361847062166	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.49000317120247505	0.3830420729668868	-52.556504	16.211535	52.556504	16.211535	-49.553288	23.863606
crit-Shield	1	0.5162532717974792	0.22143704982662635	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.22270301214104055	0.26442908949732824	-45.443133	30.982603	49.553288	23.863606	45.443133	30.982603
crit-Shield	1	0.47298090187098935	0.1121012026724691	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.15439492713963734	0.34528771208868075	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.22641138023125298	0.3007851173037809	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.30137565324509336	0.1877740741365409	-49.553288	23.863606	52.556504	16.211535	49.553288	23.863606
crit-Shield	1	0.47532220077715237	0.18632595397027987	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.3245555316721707	0.142246086590703	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.2414883039930038	0.2564244801477044	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.5486681440310915	0.32828000594408946	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.2825782533944874	0.21512567193534596	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.07175475185989012	0.3877765219645502	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.1033618408567295	0.3960081802121221	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.2756772499332174	0.2221849920194571	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.4993265737951615	0.043337207456017754	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.026359961123515168	0.5478441258050953	-0.0	0.2	5.0	0.2	0.0	50.0
crit-Shield	0	0.29347554738908777	0.23282825108794933	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.007087475792784131	0.47319179497148484	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.3791667977599713	0.0808005318157947	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.3004403937375316	0.2828950427502542	-0.0	50.0	5.0	0.2	5.0	50.0
crit-Shield	0	0.03395489163271403	0.46145249631792534	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.2603126440465781	0.27743768864260177	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.14447704459960967	0.6287779587394722	0.0	50.0	5.0	0.2	5.0	50.0
Floor	0	0.10443886850508963	0.39622166405843473	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.5529424825440327	0.29825558914996547	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.5022237168757936	0.20613733009112395	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.12105757599593907	0.4844522263821577	50.0	-74.534509	0.2	-74.534509	0.2	-82.545123
crit-Shield	0	0.5347920572126111	0.3880618972342162	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.09454386456801582	0.16219718680902034	50.0	-74.534509	0.2	-82.545123	50.0	-82.545123
Floor	0	0.49846373790503806	0.08412086916837484	-54.385695	8.197325	54.385695	8.197325	-52.556504	16.211535
crit-Shield	1	0.4156759451643329	0.07966438658186374	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.14515420019018715	0.34710070672929344	-45.443133	30.982603	49.553288	23.863606	45.443133	30.982603
crit-Shield	1	0.4888022754526358	0.1083389012205177	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.3488252556335773	0.09843542718039207	0.0	50.0	20.0	0.0	20.0	50.0
outerWall	1	0.026624761553855097	0.7164392071083732	-0.2	87.353729	-0.2	95.735566	-50.0	87.353729
Floor	0	0.49660975317596473	0.29574594340022153	-54.385695	8.197325	54.385695	8.197325	-52.556504	16.211535
crit-Shield	1	0.5242211487202643	0.02670565271780902	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.4472223711863281	0.48274351640499097	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.026727904092740198	0.5269600491061494	-0.2	87.353729	-0.2	95.735566	-50.0	87.353729
Floor	0	0.49434180856555254	0.00240441901741927	-40.317853	37.409501	40.317853	37.409501	-34.291939	43.000732
crit-Shield	1	0.4631105789731558	0.06832944810564971	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.40366062067956054	0.10653539270322734	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.4235288256573955	0.08794649742593422	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.1912154872708963	0.3079459828079184	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.18700476781284264	0.32537127184998316	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.5147832956908336	0.009989510310156968	-20.093756	51.198056	20.093756	51.198056	-12.238651	53.621035
crit-Shield	1	0.5410327295751028	0.025136571732651738	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.5002031951307462	0.024047444506353096	-54.385695	8.197325	54.385695	8.197325	-52.556504	16.211535
crit-Shield	1	0.3768668418745692	0.14774908002635415	0.0	50.0	20.0	0.0	20.0	50.0
crit-Shield	0	0.08091970643945429	0.37041120295379476	0.0	50.0	20.0	0.0	20.0	50.0
