outerWall	0	0.38722596024733114	0.5321117328775469	50.0	-90.555737	0.2	-90.555737	0.2	-98.566351
crit-Shield	1	0.5604317877107714	0.04944526259717869	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.46187043010593204	0.21032626161352844	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.2872134075201089	0.22677747795718314	-0.0	0.2	5.0	0.2	-0.0	50.0
crit-Shield	0	0.49570622670981185	0.48943006823854457	0.0	0.0	20.0	0.0	0.0	50.0
crit-Shield	0	0.5437212609850604	0.08847594388528508	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.9165751276512154	0.08107189845822631	-50.0	77.05203	-0.2	85.433867	-50.0	85.433867
crit-Shield	0	0.5230859159742852	0.4021825017604191	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.05488375682401061	0.28370424004019584	50.0	-74.534509	0.2	-82.545123	50.0	-82.545123
crit-Shield	0	0.5123086952193379	0.22288743982183504	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	1	0.1445241639124143	0.413940120307364	50.0	-74.534509	0.2	-74.534509	0.2	-82.545123
Floor	0	0.23072217408347803	0.26769530730693	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.1405282387873229	0.34440725883738466	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.13817230876341613	0.36215691367560005	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.2427047924667782	0.3106813148326538	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.1839713531301397	0.31497764612373186	-54.385695	8.197325	55.0	0.0	54.385695	8.197325
crit-Shield	1	0.19503868535220417	0.3043519581894775	0.0	50.0	20.0	0.0	20.0	50.0
Floor	0	0.1433549179259763	0.3541859925631091	-52.556504	16.211535	54.385695	8.197325	52.556504	16.211535
crit-Shield	1	0.5007761833637197	0.3063360657210342	0.0	0.0	20.0	0.0	0.0	50.0
Floor	0	0.49946031741824803	0.00031794597011016324	-52.556504	16.211535	52.556504	16.211535	-49.553288	23.863606
crit-Shield	1	0.4892506262181332	0.27805131429337465	0.0	0.0	20.0	0.0	0.0	50.0
outerWall	0	0.5686010738879799	0.18849860185436837	50.0	-82.545123	0.2	-82.545123	0.2	-90.555737
crit-Shield	1	0.4258493734121972	0.07996641616909238	0.0	50.0	20.0	0.0	20.0	50.0
